Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1986","1986","%","16.59","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1987","1987","%","17.66","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1988","1988","%","18.6","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1989","1989","%","19.62","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1990","1990","%","19.72","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1991","1991","%","19.83","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1992","1992","%","19.86","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1993","1993","%","20.12","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1994","1994","%","20.42","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1995","1995","%","20.35","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1996","1996","%","20.32","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1997","1997","%","20.31","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1998","1998","%","20.27","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","1999","1999","%","20.28","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2000","2000","%","20.25","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2001","2001","%","20.28","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2002","2002","%","20.55","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2003","2003","%","20.79","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2004","2004","%","20.84","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2005","2005","%","20.85","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2006","2006","%","20.67","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2007","2007","%","20.76","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2008","2008","%","20.9","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2009","2009","%","21.11","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2010","2010","%","21.62","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2011","2011","%","22.05","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2012","2012","%","22.96","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2013","2013","%","23.66","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2014","2014","%","23.75","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2015","2015","%","25.22","Fc","Calculated data"
"EL","Land Use","131","Malaysia","7209","Share in Land area","6620","Cropland","2016","2016","%","25.39","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1961","1961","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1962","1962","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1963","1963","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1964","1964","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1965","1965","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1966","1966","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1967","1967","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1968","1968","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1969","1969","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1970","1970","%","13.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1971","1971","%","16.67","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1972","1972","%","16.67","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1973","1973","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1974","1974","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1975","1975","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1976","1976","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1977","1977","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1978","1978","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1979","1979","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1980","1980","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1981","1981","%","20","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1982","1982","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1983","1983","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1984","1984","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1985","1985","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1986","1986","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1987","1987","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1988","1988","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1989","1989","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1990","1990","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1991","1991","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1992","1992","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1993","1993","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1994","1994","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1995","1995","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1996","1996","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1997","1997","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1998","1998","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","1999","1999","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2000","2000","%","26.67","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2001","2001","%","30","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2002","2002","%","36.67","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2003","2003","%","36.67","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2004","2004","%","33.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2005","2005","%","26.67","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2006","2006","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2007","2007","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2008","2008","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2009","2009","%","23.33","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2010","2010","%","23","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2011","2011","%","23","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2012","2012","%","23","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2013","2013","%","23","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2014","2014","%","23","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2015","2015","%","23","Fc","Calculated data"
"EL","Land Use","132","Maldives","7209","Share in Land area","6620","Cropland","2016","2016","%","23","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1961","1961","%","1.39","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1962","1962","%","1.4","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1963","1963","%","1.4","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1964","1964","%","1.4","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1965","1965","%","1.41","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1966","1966","%","1.41","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1967","1967","%","1.42","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1968","1968","%","1.42","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1969","1969","%","1.42","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1970","1970","%","1.46","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1971","1971","%","1.46","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1972","1972","%","1.46","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1973","1973","%","1.46","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1974","1974","%","1.5","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1975","1975","%","1.54","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1976","1976","%","1.7","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1977","1977","%","1.7","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1978","1978","%","1.7","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1979","1979","%","1.7","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1980","1980","%","1.7","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1981","1981","%","1.71","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1982","1982","%","1.71","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1983","1983","%","1.71","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1984","1984","%","1.71","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1985","1985","%","1.72","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1986","1986","%","1.73","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1987","1987","%","1.73","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1988","1988","%","1.74","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1989","1989","%","1.74","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1990","1990","%","1.74","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1991","1991","%","1.75","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1992","1992","%","1.84","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1993","1993","%","2.57","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1994","1994","%","2.66","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1995","1995","%","2.8","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1996","1996","%","3.81","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1997","1997","%","3.81","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1998","1998","%","3.81","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","1999","1999","%","3.81","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2000","2000","%","3.77","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2001","2001","%","3.8","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2002","2002","%","4.13","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2003","2003","%","4.99","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2004","2004","%","4.22","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2005","2005","%","4.71","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2006","2006","%","4.78","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2007","2007","%","4.88","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2008","2008","%","4.84","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2009","2009","%","5.25","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2010","2010","%","5.25","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2011","2011","%","5.75","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2012","2012","%","5.75","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2013","2013","%","5.38","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2014","2014","%","5.38","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2015","2015","%","5.38","Fc","Calculated data"
"EL","Land Use","133","Mali","7209","Share in Land area","6620","Cropland","2016","2016","%","5.38","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1961","1961","%","56.25","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1962","1962","%","53.13","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1963","1963","%","50","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1964","1964","%","46.88","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1965","1965","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1966","1966","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1967","1967","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1968","1968","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1969","1969","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1970","1970","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1971","1971","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1972","1972","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1973","1973","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1974","1974","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1975","1975","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1976","1976","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1977","1977","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1978","1978","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1979","1979","%","43.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1980","1980","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1981","1981","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1982","1982","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1983","1983","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1984","1984","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1985","1985","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1986","1986","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1987","1987","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1988","1988","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1989","1989","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1990","1990","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1991","1991","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1992","1992","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1993","1993","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1994","1994","%","40.63","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1995","1995","%","34.38","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1996","1996","%","34.38","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1997","1997","%","31.25","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1998","1998","%","28.13","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","1999","1999","%","28.13","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2000","2000","%","28.13","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2001","2001","%","31.25","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2002","2002","%","31.25","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2003","2003","%","32.5","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2004","2004","%","31.25","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2005","2005","%","29.06","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2006","2006","%","28.75","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2007","2007","%","29.06","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2008","2008","%","29.06","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2009","2009","%","29.06","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2010","2010","%","32.28","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2011","2011","%","32.28","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2012","2012","%","32.19","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2013","2013","%","31.97","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2014","2014","%","31.97","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2015","2015","%","31.97","Fc","Calculated data"
"EL","Land Use","134","Malta","7209","Share in Land area","6620","Cropland","2016","2016","%","32.44","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1991","1991","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1992","1992","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1993","1993","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1994","1994","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1995","1995","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1996","1996","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1997","1997","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1998","1998","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","1999","1999","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2000","2000","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2001","2001","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2002","2002","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2003","2003","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2004","2004","%","55.56","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2005","2005","%","55.56","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2006","2006","%","55.56","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2007","2007","%","55.56","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2008","2008","%","55.56","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2009","2009","%","55.56","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2010","2010","%","55.56","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2011","2011","%","55.56","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2012","2012","%","50","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2013","2013","%","47.22","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2014","2014","%","47.22","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2015","2015","%","47.22","Fc","Calculated data"
"EL","Land Use","127","Marshall Islands","7209","Share in Land area","6620","Cropland","2016","2016","%","47.22","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1961","1961","%","19.81","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1962","1962","%","19.81","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1963","1963","%","19.81","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1964","1964","%","19.81","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1965","1965","%","19.81","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1966","1966","%","20.75","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1967","1967","%","23.58","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1968","1968","%","23.58","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1969","1969","%","23.58","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1970","1970","%","23.58","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1971","1971","%","23.58","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1972","1972","%","23.58","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1973","1973","%","21.7","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1974","1974","%","21.7","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1975","1975","%","21.7","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1976","1976","%","21.7","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1977","1977","%","19.81","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1978","1978","%","19.81","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1979","1979","%","20.75","Fc","Calculated data"
"EL","Land Use","135","Martinique","7209","Share in Land area","6620","Cropland","1980","1980","%","18.87","Fc","Calculated data"
